id,name,filename,duration,kind
2034,Обездвиживание,unknown_item.dds,8230,3
2035,Обездвиживание,unknown_item.dds,6333,3
2036,Флейта,interaction/icon_interaction52_d.dds,0,1
2037,Рой пчел,icon_buff_debuff.dds,10000,2
2038,Колыбельная,icon_skill_romance09.dds,20000,3
2039,Приветствие снеговика,icon_buff_buff.dds,3600000,1
2040,Приветствие снеговика,icon_buff_buff.dds,3600000,1
2041,Приветствие снеговика,icon_buff_buff.dds,3600000,1
2042,Приветствие снеговика,icon_buff_buff.dds,3600000,1
2043,Приветствие снеговика,icon_buff_buff.dds,3600000,1
2044,Тест_кража,icon_item_0391.dds,30000,2
2045,Тест_силы,icon_item_0391.dds,1000,1
2046,Предатель Крис,icon_item_0391.dds,0,3
2047,Заговор шамана,icon_skill_illusion01.dds,10000,2
2048,Заговор шамана,icon_skill_illusion01.dds,5000,2
2049,Расколотый щит,icon_skill_buff29.dds,3000,1
2050,На земле,icon_skill_buff01.dds,2500,2
2051,Умиротворение,icon_skill_romance23.dds,0,3
2052,Снежок,icon_skill_buff01.dds,500,1
2054,Агония ледяного ветра,icon_skill_buff64.dds,4000,1
2055,Иглы ледяного ветра,icon_skill_buff64.dds,2000,2
2056,Магическая броня,icon_skill_buff15.dds,8000,2
2057,Благословение зимы,icon_buff_buff.dds,3600000,1
2058,Тест_мужчина,icon_buff_buff.dds,3600000,1
2059,Тест_женщина,icon_buff_buff.dds,3600000,1
2060,Тест_одиночество,icon_buff_buff.dds,10000,1
2061,Тест_радость,icon_buff_buff.dds,500,1
2062,Загадочная конфета,icon_skill_buff18.dds,5000,2
2063,Загадочная конфета,icon_skill_buff01.dds,2500,2
2064,Леденец,icon_skill_vocation13.dds,10000,2
2065,Отравление,icon_skill_buff14.dds,9000,2
2066,Загадочная конфета,icon_skill_buff95.dds,3000,2
2067,Леденец на палочке,icon_skill_buff64.dds,3000,1
2068,Предчувствие,icon_skill_adamant25.dds,1500,1
2069,Загадочная конфета,icon_skill_buff119.dds,3000,2
2070,Круглая конфета,icon_skill_vocation13.dds,2500,2
2071,Идеальная защита,icon_skill_will22.dds,1000,1
2072,Гнев пленника,icon_skill_buff15.dds,1000,2
2073,Доброе сердце,icon_buff_buff.dds,3600000,1
2074,Леденец на палочке,icon_skill_buff64.dds,60000,1
2075,Гнев Арахама,icon_buff_buff.dds,500,3
2076,Комплект доспехов: 3 предмета,unknown_item.dds,0,3
2077,Комплект доспехов: 5 предметов,unknown_item.dds,0,3
2078,Ярость,icon_buff_buff.dds,15000,1
2079,Искусное уклонение,icon_buff_buff.dds,15000,1
2080,Повышенная точность,icon_buff_buff.dds,15000,1
2081,Комплект доспехов: 3 предмета,unknown_item.dds,0,3
2082,Комплект доспехов: 5 предметов,unknown_item.dds,0,3
2083,Быстрое чтение,icon_buff_buff.dds,15000,1
2084,Восстановление маны,icon_buff_buff.dds,15000,1
2085,Повышенная сила заклинаний,icon_buff_buff.dds,15000,1
2086,Комплект доспехов: 3 предмета,unknown_item.dds,0,3
2087,Комплект доспехов: 5 предметов,unknown_item.dds,0,3
2088,Восстановление здоровья,icon_buff_buff.dds,15000,1
2089,Повышенная сила атаки,icon_buff_buff.dds,15000,1
2090,Искусное уклонение,icon_buff_buff.dds,15000,1
2091,Комплект доспехов: 4 предмета,unknown_item.dds,0,3
2092,Комплект доспехов: 7 предметов,unknown_item.dds,0,3
2093,Комплект доспехов: 4 предмета,unknown_item.dds,0,3
2094,Комплект доспехов: 7 предметов,unknown_item.dds,0,3
2095,Комплект доспехов: 4 предмета,unknown_item.dds,0,3
2096,Комплект доспехов: 7 предметов,unknown_item.dds,0,3
2097,Глайдер «Властелин морей»,icon_item_0343.dds,600000,1
2098,Глайдер Изы,icon_item_0343.dds,180000,1
2099,Глайдер «Алый дракон»,icon_item_0343.dds,180000,1
2100,Устрашающий вид,icon_skill_illusion13.dds,0,1
2102,Запрет на магию,icon_skill_buff05.dds,3000,2
2103,Кровотечение,icon_skill_buff67.dds,14000,2
2104,Запрет на магию,icon_skill_buff05.dds,3000,2
2105,Устрашающий вид,icon_skill_buff27.dds,0,3
2106,Кровотечение,icon_skill_buff67.dds,14000,2
2107,Оглушение,icon_skill_buff10.dds,1500,2
2108,Оглушение,icon_skill_buff10.dds,2000,2
2109,Оглушение,icon_skill_buff10.dds,1500,2
2110,Оглушение,icon_skill_buff10.dds,2000,2
2111,Провокация,icon_skill_buff28.dds,3000,2
2112,Провокация,icon_skill_buff28.dds,5000,2
2113,Неистовство,icon_skill_buff27.dds,10000,1
2114,Неистовство,icon_skill_buff27.dds,12000,1
2115,Немота,icon_skill_buff16.dds,3000,2
2116,Немота,icon_skill_buff16.dds,3500,2
2117,Увечье,icon_skill_buff07.dds,3000,2
2118,Увечье,icon_skill_buff07.dds,5000,2
2119,Без защиты,icon_skill_buff07.dds,3000,2
2120,Без защиты,icon_skill_buff07.dds,5000,2
2124,Сокрушение разума,icon_skill_buff21.dds,5000,2
2125,Пронзающие копья,icon_skill_buff124.dds,1500,2
2126,Пронзающие копья,icon_skill_buff124.dds,2000,2
2127,Копья правосудия,icon_skill_buff124.dds,1500,2
2128,Копья правосудия,icon_skill_buff124.dds,2000,2
2129,Обездвиживание,icon_skill_buff55.dds,2000,2
2130,Обездвиживание,icon_skill_buff55.dds,3000,2
2131,Замедление,icon_skill_buff04.dds,4000,2
2132,Замедление,icon_skill_buff04.dds,4000,2
2133,Оковы смерти,icon_skill_death11.dds,6000,2
2134,Пузырь воздуха,icon_skill_buff18.dds,10000,1
2138,Привлечение внимания,icon_skill_fight19.dds,700,2
2141,Шторм,icon_buff_debuff.dds,0,3
2142,Защита от молота гнева,icon_buff_buff.dds,300000,1
2143,Ускоренная атака,icon_skill_buff02.dds,0,1
2144,Слово Нуи,unknown_item.dds,3000,3
2145,Дар земли,icon_skill_buff116.dds,600000,1
2146,Восстановление,icon_skill_buff92.dds,0,1
2147,Мощь,icon_skill_buff91.dds,0,1
2148,Слабость,icon_skill_buff37.dds,0,2
2149,Мир,icon_skill_romance23.dds,0,1
2151,Эффект,x_mas_tree.dds,0,1
2152,Бешенство,icon_skill_death12.dds,10000,1
2153,Шок,icon_skill_buff01.dds,2000,2
2155,Ясный разум,icon_skill_death11.dds,5000,1
2156,Оковы смерти,icon_skill_death11.dds,5000,2
2158,Видение Солриона,icon_skill_buff89.dds,0,1
2159,Разъяренный вепрь,icon_skill_buff74.dds,15000,1
2160,Устойчивость,icon_skill_buff104.dds,45000,1
2161,Свободная воля,icon_skill_buff105.dds,90000,1
2162,Земное притяжение,icon_skill_buff103.dds,30000,1
2163,Кара тумана,icon_item_0415.dds,10000,3
2164,Неуязвимость к краже чар,icon_skill_will07.dds,60000,1
2165,Свиток трансформации,icon_skill_adamant11.dds,1800000,1
2166,Воскрешение,icon_skill_buff86.dds,1000,1
2167,Негодяй,icon_skill_buff96.dds,30000,2
2168,Отражение,icon_skill_buff115.dds,0,3
2169,Отголоски походного марша,icon_skill_buff71.dds,15000,3
2170,Стойка лучника I,icon_skill_wild21.dds,10000,1
2171,Смертельный шок,icon_skill_illusion07.dds,10000,1
2172,Стойка лучника II,icon_skill_wild21.dds,10000,1
2173,Стойка лучника III,icon_skill_wild21.dds,10000,1
2174,Болезнетворная аура,icon_skill_buff78.dds,15000,3
2175,Стойка лучника IV,icon_skill_wild21.dds,10000,1
2176,Отголоски рапсодии битвы,icon_skill_buff83.dds,15000,3
2177,Отголоски гимна земли,icon_skill_buff72.dds,15000,3
2183,Походный марш I,icon_skill_buff71.dds,15000,3
2184,Походный марш II,icon_skill_buff71.dds,15000,3
2185,Походный марш III,icon_skill_buff71.dds,15000,3
2186,Походный марш IV,icon_skill_buff71.dds,15000,3
2187,Походный марш V,icon_skill_buff71.dds,15000,3
2188,Отголоски походного марша,icon_skill_buff71.dds,15000,3
2189,Песнь исцеления I,icon_skill_buff78.dds,15000,1
2190,Песнь исцеления I,icon_skill_buff78.dds,15000,3
2191,Песнь исцеления II,icon_skill_buff78.dds,15000,3
2192,Песнь исцеления III,icon_skill_buff78.dds,15000,3
2193,Болезнетворная аура,icon_skill_buff78.dds,15000,3
2194,Рапсодия битвы I,icon_skill_buff83.dds,15000,1
2195,Рапсодия битвы II,icon_skill_buff83.dds,15000,1
2196,Рапсодия битвы I,icon_skill_buff83.dds,15000,3
2197,Отголоски рапсодии битвы,icon_skill_buff83.dds,15000,3
2199,Гимн земли I,icon_skill_buff72.dds,15000,3
2200,Отголоски гимна земли,icon_skill_buff72.dds,15000,3
2201,Сфера Джейка,icon_skill_buff18.dds,10000,2
2202,Наслаждение музыкой,icon_skill_buff19.dds,2000,1
2203,Взрывная волна Джейка,icon_skill_buff01.dds,2500,2
2204,Ураганный клинок Джейка,icon_skill_vocation13.dds,9000,1
2206,Защита от магии I,icon_skill_buff127.dds,20000,1
2207,Защита от магии II,icon_skill_buff127.dds,20000,1
2208,Защита от магии III,icon_skill_buff127.dds,20000,1
2210,Костер,icon_buff_buff.dds,0,1
2211,Устрашающий вид,icon_skill_illusion13.dds,0,2
2212,Маскировка: Кровавая Рука,icon_skill_buff56.dds,600000,1
2214,Ослепление,icon_skill_wild22.dds,4900,2
2215,Ржавый меч,icon_item_0418.dds,0,3
2216,Невосприимчивость к «Сумеркам»,icon_skill_love13.dds,30000,2
2218,Акваланг,icon_item_0439.dds,600000,3
2219,Оглушение,icon_skill_buff10.dds,5000,2
2220,Неуязвимость к усилению,icon_skill_buff110.dds,0,1
2221,Область воскрешения,icon_skill_romance23.dds,0,1
2223,На земле,icon_skill_buff01.dds,3000,2
2224,Груз,interaction/icon_interaction58_d.dds,0,3
2225,Опьянение,icon_item_makingrecipe.dds,3000,3
2226,Проклятие пиратского флага,icon_skill_buff76.dds,1000,3
2227,Удар,icon_item_makingrecipe.dds,300,3
2228,Оглушение,icon_skill_buff10.dds,1500,2
2229,Взрыв бомбы,interaction/icon_interaction58_d.dds,10000,1
2231,На земле,icon_skill_buff01.dds,2500,2
2232,Проницательность,icon_skill_buff38.dds,0,1
2233,Проницательность,icon_skill_buff38.dds,0,1
2234,Телекинез,icon_skill_streak07.dds,1000,1
2235,Притяжение,icon_skill_streak07.dds,1000,2
2236,Отбрасывание,icon_skill_buff01.dds,4000,2
2237,Опрокидывание,icon_item_makingrecipe.dds,1500,3
2238,Имитация смерти,icon_skill_illusion07.dds,0,3
2239,Головокружение,icon_skill_buff96.dds,3000,1
2240,Открытые врата,icon_skill_adamant15.dds,0,1
2241,Натиск,icon_skill_buff01.dds,3000,2
2242,Отравленная стрела,icon_skill_wild01.dds,10000,2
2243,Неуязвимость к урону при осаде,icon_skill_streak16.dds,0,3
2244,Оглушение,icon_skill_buff10.dds,300,2
2245,Танец,icon_skill_etc01.dds,0,1
2246,Тест события,icon_skill_etc01.dds,250,3
2247,Летописи войны,interaction/icon_interaction58_d.dds,0,1
2248,Прорыв,icon_skill_horseback03.dds,1500,1
2249,Обездвиживание,icon_skill_buff55.dds,6000,2
2250,Снос,icon_item_accessory_0010.dds,0,1
2251,Преступная слава,icon_buff_buff.dds,100,1
2252,Водоворот,icon_buff_debuff.dds,0,2
2253,Парашют,icon_skill_magic17.dds,60000,1
2254,Переход в иной мир,icon_skill_buff116.dds,4000,2
2256,Гербицид,icon_skill_buff91.dds,10000,2
2257,Парашют,icon_skill_magic17.dds,10000,1
2258,Подготовка к выстрелу,icon_skill_streak17.dds,2000,1
2259,Потеря маны,icon_item_0424.dds,0,1
2260,Телекинез,icon_skill_death10.dds,3500,1
2261,Мощный телекинез,icon_skill_death10.dds,3500,2
2262,Пламя Нарвига,icon_skill_buff87.dds,7000,1
2263,Лед Исбранда,icon_skill_buff54.dds,7000,1
2264,Ярость Иснарнира,icon_skill_fight09.dds,3000,1
2265,Дискомфорт,icon_skill_buff76.dds,2000,1
2266,Дурман,icon_skill_buff26.dds,4000,1
2267,Раздражение,icon_skill_buff66.dds,60000,1
2268,Бесхитростная мечта,quest/icon_item_quest157.dds,60000,1
2269,Дымовая завеса,icon_item_0424.dds,60000,1
2270,Тест ледяного меча,costume_ar/nu_m_ar_cloth200.dds,500,1
2271,Тест срабатывающего эффекта,costume_ar/nu_m_ar_cloth200.dds,2000,1
2272,Смена фракции,icon_skill_buff56.dds,120000,1
2273,Проницательность,icon_skill_wild18.dds,0,1
2274,Смена фракции,icon_skill_buff56.dds,12000,1
2275,Внушение усталости,icon_skill_buff23.dds,1500,2
2276,Сон,icon_skill_buff19.dds,25000,2
2277,Ужас,icon_skill_buff119.dds,3800,2
2278,Ужасающий крик,icon_skill_buff119.dds,800,2
2279,Мощная заморозка,icon_skill_buff64.dds,30000,2
2280,Горячее сердце,icon_skill_buff109.dds,30000,1
2281,Бомба с часовым мезанизмом,costume_ar/nu_m_ar_cloth200.dds,10000,3
2282,Малая бомба с часовым мезанизмом,costume_ar/nu_m_ar_cloth200.dds,10000,3
2283,Большая бомба с часовым мезанизмом,costume_ar/nu_m_ar_cloth200.dds,30000,3
2284,Обнаружение,costume_ar/nu_m_ar_cloth200.dds,27000,1
2285,Установка,costume_ar/nu_m_ar_cloth200.dds,3000,1
2286,Сфера,icon_skill_buff18.dds,8800,2
2287,Мощное воспламенение,icon_skill_buff126.dds,7000,2
2289,Осознание,icon_skill_buff89.dds,5000,1
2290,«Веселый Роджер»,icon_skill_buff96.dds,3600000,1
2291,Гнев Йона,icon_skill_buff09.dds,240000,1
2292,Взрыв,icon_skill_buff61.dds,5000,2
2293,Разлом,icon_skill_illusion13.dds,0,1
2294,Зажигательная смесь,icon_skill_buff61.dds,5000,2
2295,Ледяная бутыль _Заморозка,icon_item_0427.dds,500,3
2297,Пугало в красной шляпе,icon_buff_buff.dds,600000,1
2298,С новыми силами,icon_skill_buff26.dds,10000,1
2299,Полет ястреба,icon_skill_buff53.dds,7000,1
2300,Полет ястреба,icon_skill_buff53.dds,1500,1
2302,Ритуал ослабления,icon_skill_buff60.dds,25000,1
2303,Сжигание маны,icon_skill_death14.dds,900,2
